"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"Richmond","80 Bunting St","2","h",951000,"S","hockingstuart","16-07-16",2.6,"3121","2","1","0",108,118.119387755102,"1905","Yarra",-37.8259,145.0089
"Richmond","36 Elm Gr","3","h",1695000,"S","Marshall","17-09-16",2.6,"3121","3","1","3",210,118,"1900","Yarra",-37.8247,145.0001
"Richmond","6 Kennedy St","3","h",1365000,"S","Nelson","17-09-16",2.6,"3121","3","1","1",301,110,"1935","Yarra",-37.8134,145.0055
"Richmond","58 Rooney St","2","h",1045000,"S","Biggin","17-09-16",2.6,"3121","2","1","2",200,90,"1900","Yarra",-37.8294,145.0029
"Richmond","8 Survey St","4","h",1591000,"S","Collins","17-09-16",2.6,"3121","4","2","1",263,145,"1900","Yarra",-37.8261,145.0127
"Richmond","6 Brady St","3","h",1275000,"S","Biggin","18-03-17",2.6,"3121","3","2","1",132,95,"1900","Yarra",-37.822,145.0041
"Richmond","40 York St","3","h",1550000,"VB","Jellis","18-03-17",2.6,"3121","3","2","1",131,76,"1900","Yarra",-37.8132,144.9929
"Richmond","134 Coppin St","3","h",1456000,"S","Jellis","18-06-16",2.6,"3121","3","2","1",157,141,"1900","Yarra",-37.8225,145.0029
"Richmond","28 Corsair St","2","h",1145000,"S","Biggin","18-06-16",2.6,"3121","2","1","0",170,118.119387755102,"1910","Yarra",-37.8226,145.0064
"Richmond","45 Westbank Tce","2","h",1045000,"S","Jellis","18-06-16",2.6,"3121","2","1","1",138,81,"1890","Yarra",-37.8218,145.0132
"Richmond","7 Bowen St","3","h",2000000,"S","Biggin","19-11-16",2.6,"3121","3","2","1",217,180,"1910","Yarra",-37.8158,144.9931
"Richmond","51 Hunter St","2","h",1145000,"S","hockingstuart","19-11-16",2.6,"3121","2","1","1",197,80,"1960","Yarra",-37.8215,145.0054
"Richmond","249 Punt Rd","4","h",905000,"S","Biggin","22-05-16",2.6,"3121","4","1","0",254,124,"1890","Yarra",-37.8201,144.9898
"Richmond","176 Buckingham St","4","h",1645000,"S","Biggin","22-08-16",2.6,"3121","4","2","1",249,214,"1970","Yarra",-37.8147,145.0084
"Richmond","19 Dickens St","3","h",1270000,"S","Jellis","22-08-16",2.6,"3121","2","1","1",181,102,"1900","Yarra",-37.8203,145.0092
"Richmond","8 Neptune St","2","h",965000,"S","Biggin","22-08-16",2.6,"3121","2","1","0",158,118.119387755102,"1900","Yarra",-37.8201,145.007
"Richmond","29 Westbank Tce","3","h",1850000,"S","hockingstuart","22-08-16",2.6,"3121","2","2","1",203,112,"1900","Yarra",-37.8214,145.0132
"Richmond","57 Neptune St","3","h",1650000,"S","hockingstuart","23-04-16",2.6,"3121","3","2","1",312,141,"1920","Yarra",-37.8217,145.007
"Richmond","41 Cameron St","3","h",1320000,"S","RT","24-09-16",2.6,"3121","3","2","2",171,118,"1890","Yarra",-37.8166,144.9987
"Richmond","320 Church St","3","h",1651000,"S","Jellis","24-09-16",2.6,"3121","3","2","1",192,111,"1900","Yarra",-37.8212,144.9985
"Richmond","46 Park Gr","4","h",1800000,"PI","Biggin","24-09-16",2.6,"3121","4","2","0",288,193,"1900","Yarra",-37.8268,145.0129
"Richmond","22a Stanley St","3","h",1600000,"S","Biggin","24-09-16",2.6,"3121","3","2","2",80,144,"1850","Yarra",-37.8233,144.9947
"Richmond","288 Church St","3","h",1555000,"S","Abercromby's","25-02-17",2.6,"3121","3","2","1",189,164,"1900","Yarra",-37.82,144.9987
"Richmond","28 Farmer St","3","h",2055000,"SP","Jellis","26-07-16",2.6,"3121","3","1","1",331,121,"1960","Yarra",-37.8263,145.0085
"Richmond","30 Rowena Pde","3","h",1345000,"S","Biggin","27-06-16",2.6,"3121","3","1","1",209,128,"1900","Yarra",-37.8206,144.9913
"Richmond","5 Birch Sq","3","h",1350000,"VB","Jellis","27-11-16",2.6,"3121","3","2","2",133,174,"2000","Yarra",-37.8183,145.0079
"Richmond","52 Hunter St","2","h",1150000,"SP","Biggin","27-11-16",2.6,"3121","2","1","0",156,80,"1900","Yarra",-37.8209,145.0052
"Richmond","25 Palmer St","4","h",1775000,"S","Nelson","27-11-16",2.6,"3121","4","1","0",434,144,"1900","Yarra",-37.8185,145.0061
"Richmond","43 Type St","3","h",1270000,"S","Biggin","27-11-16",2.6,"3121","3","1","1",152,92,"1910","Yarra",-37.8219,145.0096
"Richmond","50 Canterbury St","2","h",827500,"S","Biggin","28-05-16",2.6,"3121","2","1","0",127,72,"1900","Yarra",-37.8251,145.0063
"Richmond","20 Lincoln St","4","h",1212500,"S","Kay","30-07-16",2.6,"3121","4","3","2",108,108,"2010","Yarra",-37.8129,145.0013
"Richmond","24 The Crofts","2","h",1125000,"S","hockingstuart","30-07-16",2.6,"3121","2","1","0",103,74,"1900","Yarra",-37.8199,144.9911
"Richmond","5 Union St","3","h",1520000,"S","Biggin","30-07-16",2.6,"3121","3","1","2",248,100,"1900","Yarra",-37.8185,144.9935
"Rosanna","20 Rowell St","5","h",1101500,"S","Nelson","03-09-16",11.4,"3084","4","2","1",629,207,"1960","Banyule",-37.7395,145.0773
"Rosanna","101 Ellesmere Pde","4","h",1020000,"PI","Fletchers","07-05-16",11.4,"3084","4","2","2",843,181,"1940","Banyule",-37.7348,145.0656
"Rosanna","21 Ruthven St","3","h",1050000,"SP","Miles","07-05-16",11.4,"3084","3","1","2",1016,205,"1950","Banyule",-37.7299,145.0656
"Rosanna","166 Rosanna Rd","3","h",620000,"VB","Miles","10-12-16",11.4,"3084","3","1","0",454,134,"1940","Banyule",-37.7449,145.072
"Rosanna","70 McCrae Rd","3","h",780000,"S","Barry","11-02-17",11.4,"3084","3","1","2",627,154,"1970","Banyule",-37.7367,145.0797
"Rosanna","1 Hillside Rd","5","h",2530000,"S","Miles","13-08-16",11.4,"3084","5","3","1",1850,194.003846153846,"1910","Banyule",-37.7465,145.0612
"Rosanna","1/241 Lower Plenty Rd","2","h",725000,"S","Buckingham","14-05-16",11.4,"3084","2","2","2",336,194.003846153846,"1945","Banyule",-37.7381,145.073
"Rosanna","1/73 Lower Plenty Rd","4","h",821000,"SP","Nelson","14-05-16",11.4,"3084","3","1","2",403,148,"1950","Banyule",-37.7437,145.0633
"Rosanna","27 Thomson Dr","4","h",890000,"VB","Miles","14-05-16",11.4,"3084","4","3","2",583,182,"1970","Banyule",-37.733,145.0694
"Rosanna","11/77 McCrae Rd","2","h",430000,"S","hockingstuart","16-04-16",11.4,"3084","2","1","1",164,83,"1980","Banyule",-37.7362,145.079
"Rosanna","51 Davies St","3","h",1012000,"S","Fletchers","17-09-16",11.4,"3084","3","2","1",323,142,"2015","Banyule",-37.7359,145.0614
"Rosanna","109 Ellesmere Pde","3","h",1020000,"SP","Miles","17-09-16",11.4,"3084","3","1","2",927,141,"1960","Banyule",-37.7342,145.0658
"Rosanna","54 Grove Rd","4","h",1270000,"S","Fletchers","22-05-16",11.4,"3084","4","2","4",604,230,"1950","Banyule",-37.7435,145.0686
"Rosanna","9 Greensborough Rd","3","h",515000,"S","Ray","24-09-16",11.4,"3084","3","2","1",606,99,"1955","Banyule",-37.7347,145.0783
"Rosanna","14 Invermay Gr","3","h",945000,"S","Miles","26-07-16",11.4,"3084","3","1","1",625,135,"1960","Banyule",-37.7412,145.0642
"Rosanna","20 Finlayson St","3","h",852000,"S","Nelson","28-08-16",11.4,"3084","3","1","1",776,194.003846153846,"1946","Banyule",-37.7393,145.0685
"Rosanna","7 Douglas St","4","h",1021000,"S","Nelson","30-07-16",11.4,"3084","4","2","2",782,194.003846153846,"1950","Banyule",-37.7433,145.0716
"Rosanna","23 Silk St","3","h",908000,"S","Miles","30-07-16",11.4,"3084","3","1","2",692,125,"1950","Banyule",-37.7345,145.0753
"Seddon","56 Hamilton St","3","h",1145000,"S","Burnham","03-09-16",6.6,"3011","3","1","1",350,116,"1890","Maribyrnong",-37.8094,144.8869
"Seddon","14 Pole St","3","h",970000,"S","Jas","03-12-16",6.6,"3011","3","1","0",137,98,"1890","Maribyrnong",-37.8078,144.8972
"Seddon","38 Lily St","3","h",1325000,"VB","Jas","04-06-16",6.6,"3011","3","3","2",227,211,"2015","Maribyrnong",-37.8033,144.8897
"Seddon","58 Station Rd","3","h",1330000,"S","Sweeney","07-11-16",6.6,"3011","3","3","2",168,187,"2012","Maribyrnong",-37.8066,144.887
"Seddon","44 Alexander St","3","h",1075000,"SP","Jas","08-10-16",6.6,"3011","3","2","1",306,140,"1900","Maribyrnong",-37.8038,144.8896
"Seddon","38 Lily St","3","h",1350000,"PI","Village","08-10-16",6.6,"3011","3","3","2",227,211,"2015","Maribyrnong",-37.8033,144.8897
"Seddon","15 Pentland Pde","4","h",1201000,"S","Village","10-12-16",6.6,"3011","4","2","1",299,158,"1910","Maribyrnong",-37.8087,144.8952
"Seddon","61 Station Rd","3","h",990000,"S","Jas","12-11-16",6.6,"3011","3","1","0",371,134,"1910","Maribyrnong",-37.8066,144.8853
"Seddon","64 Pilgrim St","3","h",880000,"SP","Jas","15-10-16",6.6,"3011","3","1","0",216,125,"1890","Maribyrnong",-37.8052,144.8941
"Seddon","11 Hotham St","3","h",1395000,"SP","Jas","16-04-16",6.6,"3011","3","1","2",467,155,"1946","Maribyrnong",-37.8093,144.8941
"Seddon","16 Margaret St","3","h",965000,"S","Jas","16-04-16",6.6,"3011","3","1","0",217,104,"1910","Maribyrnong",-37.8037,144.8874
"Seddon","258 Nicholson St","3","h",920000,"VB","Jas","16-07-16",6.6,"3011","3","2","1",309,149,"1910","Maribyrnong",-37.807,144.898
"Seddon","70 Station Rd","3","h",875000,"S","Jas","16-07-16",6.6,"3011","3","2","2",193,154,"2000","Maribyrnong",-37.8065,144.8866
"Seddon","5 Williamstown Rd","2","h",822500,"SP","Biggin","17-09-16",6.6,"3011","2","2","1",228,111,"1930","Maribyrnong",-37.8034,144.8855
"Seddon","22 Alfred St","3","h",1080000,"VB","Village","18-03-17",6.6,"3011","3","1","0",234,111,"1900","Maribyrnong",-37.8051,144.8858
"Seddon","93 Williamstown Rd","5","h",1275000,"SP","Jas","18-03-17",6.6,"3011","5","3","1",386,218,"1890","Maribyrnong",-37.8078,144.8846
"Seddon","27 thomson St","2","h",955000,"SP","Jas","19-11-16",6.6,"3011","2","1","0",148,72,"1912","Maribyrnong",-37.8084,144.8907
"Seddon","4 webster St","4","h",1455000,"SP","Jas","19-11-16",6.6,"3011","4","2","3",571,198,"1920","Maribyrnong",-37.809,144.8865
"Seddon","32 Walter St","4","h",970000,"VB","Jas","23-04-16",6.6,"3011","2","2","1",149,127,"1920","Maribyrnong",-37.8047,144.8948
"Seddon","54 Charles St","3","h",1032000,"SP","Village","25-02-17",6.6,"3011","3","1","0",224,136,"1900","Maribyrnong",-37.8067,144.8934
"Seddon","3 South St","3","h",965000,"S","Williams","27-06-16",6.6,"3011","3","1","1",283,123.993421052632,"1940","Maribyrnong",-37.8064,144.8944
"Seddon","18 William St","4","h",1270000,"S","Jas","28-05-16",6.6,"3011","3","1","1",352,150,"1890","Maribyrnong",-37.8059,144.8899
"Seddon","80 Gamon St","2","h",815000,"S","Chisholm","30-07-16",6.6,"3011","2","1","0",172,81,"1900","Maribyrnong",-37.81,144.8896
"Seddon","278 Nicholson St","2","h",701000,"PI","Village","30-07-16",6.6,"3011","2","1","0",164,123.993421052632,"1910","Maribyrnong",-37.8078,144.8979
"South Melbourne","157 Napier St","3","h",1600000,"SP","Marshall","03-09-16",2.1,"3205","3","2","1",88,93,"1890","Port Phillip",-37.8363,144.9628
"South Melbourne","396 Dorcas St","4","h",1620000,"S","Greg","03-12-16",2.1,"3205","4","2","0",163,153,"1890","Port Phillip",-37.8355,144.951
"South Melbourne","218 Ferrars St","1","h",1002000,"S","Marshall","03-12-16",2.1,"3205","1","1","0",84,137.206896551724,"1912","Port Phillip",-37.8332,144.9548
"South Melbourne","25 Mountain St","3","h",1270000,"S","hockingstuart","04-03-17",2.1,"3205","3","1","0",149,104,"1900","Port Phillip",-37.8374,144.9495
"South Melbourne","38 Tribe St","3","h",2633000,"S","Marshall","04-03-17",2.1,"3205","3","1","0",276,119,"1900","Port Phillip",-37.838,144.9489
"South Melbourne","144 Cobden St","3","h",1405000,"PI","Greg","04-06-16",2.1,"3205","3","1","1",181,117,"1880","Port Phillip",-37.8365,144.9631
"South Melbourne","352 Moray St","4","h",2260000,"PI","Marshall","07-05-16",2.1,"3205","5","3","0",190,232,"1856","Port Phillip",-37.8377,144.9653
"South Melbourne","72 Smith St","3","h",1595000,"SP","Marshall","07-05-16",2.1,"3205","3","2","0",171,126,"1890","Port Phillip",-37.8391,144.9501
"South Melbourne","247 York St","3","h",1250000,"S","Greg","08-10-16",2.1,"3205","3","2","0",224,113,"1890","Port Phillip",-37.8329,144.9529
"South Melbourne","315 Moray St","4","h",2180000,"S","Marshall","10-12-16",2.1,"3205","4","3","1",200,153,"1860","Port Phillip",-37.836,144.965
"South Melbourne","22A Cobden St","2","h",930000,"SP","Cayzer","11-02-17",2.1,"3205","2","1","0",115,76,"1900","Port Phillip",-37.8345,144.9685
"South Melbourne","25 Cobden St","3","h",1200000,"VB","Greg","13-08-16",2.1,"3205","3","2","0",113,120,"1910","Port Phillip",-37.8346,144.9688
"South Melbourne","16 Tribe St","3","h",2000000,"S","Cayzer","15-10-16",2.1,"3205","3","2","1",161,141,"1890","Port Phillip",-37.8383,144.9499
"South Melbourne","50 Bridport St","2","h",2000000,"PI","Greg","16-04-16",2.1,"3205","2","2","1",141,150,"1900","Port Phillip",-37.8389,144.9612
"South Melbourne","24 Lyell St","3","h",1250000,"VB","Greg","17-09-16",2.1,"3205","3","2","1",108,125,"1890","Port Phillip",-37.8363,144.9509
"South Melbourne","248 Montague St","3","h",1650000,"VB","Marshall","17-09-16",2.1,"3205","3","2","0",204,195,"1890","Port Phillip",-37.8357,144.9531
"South Melbourne","296 Albert Rd","3","h",1825000,"S","Marshall","18-06-16",2.1,"3205","3","2","2",151,153,"1900","Port Phillip",-37.8383,144.9632
"South Melbourne","48 Glover St","2","h",1200000,"VB","Greg","18-06-16",2.1,"3205","2","2","1",131,79,"1890","Port Phillip",-37.839,144.948
"South Melbourne","46 Cobden St","3","h",1390000,"PI","Greg","22-05-16",2.1,"3205","3","2","1",138,138,"1998","Port Phillip",-37.8351,144.9675
"South Melbourne","18a Iffla St","4","h",1615000,"S","Marshall","22-05-16",2.1,"3205","4","3","2",577,220,"2009","Port Phillip",-37.8357,144.9502
"South Melbourne","164 Cecil St","3","h",2075000,"S","Marshall","27-11-16",2.1,"3205","3","2","0",141,163,"1890","Port Phillip",-37.8333,144.9576
"South Melbourne","52 Eastern Rd","3","h",2525000,"S","Marshall","27-11-16",2.1,"3205","3","2","1",234,137.206896551724,"1863","Port Phillip",-37.8355,144.9663
"South Yarra","26 Fawkner St","2","h",1455000,"S","Jellis","08-10-16",3.3,"3141","2","1","0",225,94,"1890","Stonnington",-37.8421,144.9876
"South Yarra","20 Fawkner St","2","h",2430000,"S","Biggin","10-12-16",3.3,"3141","2","1","2",367,147.632941176471,"1985","Stonnington",-37.842,144.9873
"South Yarra","18 Avoca St","4","h",5700000,"S","Castran","12-11-16",3.3,"3141","4","2","0",292,272,"1880","Stonnington",-37.8377,144.9894
"South Yarra","76 Leopold St","3","h",2695000,"PI","Marshall","12-11-16",3.3,"3141","3","2","1",215,200,"1910","Melbourne",-37.8361,144.9831
"South Yarra","10 Luxton Rd","3","h",2870000,"S","Marshall","12-11-16",3.3,"3141","3","2","2",350,147.632941176471,"1880","Stonnington",-37.8451,145.0019
"South Yarra","20 Argo St","3","h",1700000,"S","hockingstuart","15-10-16",3.3,"3141","3","2","2",141,147.632941176471,"1990","Stonnington",-37.844,144.9867
"South Yarra","3 Palermo St","3","h",2285000,"S","Kay","15-10-16",3.3,"3141","3","2","2",221,135,"1890","Stonnington",-37.8416,144.9959
"South Yarra","70 Park St","3","h",3000000,"VB","Marshall","15-10-16",3.3,"3141","3","3","2",191,175,"1890","Melbourne",-37.836,144.9824
"South Yarra","49 Leopold St","4","h",2600000,"PI","Williams","18-03-17",3.3,"3141","4","2","2",141,127,"1880","Melbourne",-37.8366,144.9827
"South Yarra","62 Powell St","3","h",1945000,"S","Jellis","22-05-16",3.3,"3141","3","2","1",194,148,"1890","Stonnington",-37.8395,144.9898
"South Yarra","21 Ralston St","3","h",906000,"S","Jellis","22-05-16",3.3,"3141","3","1","0",154,88,"1920","Stonnington",-37.8395,144.9868
"South Yarra","39 Hardy St","2","h",1130000,"S","hockingstuart","22-08-16",3.3,"3141","2","1","1",132,77,"1900","Stonnington",-37.8446,144.9896
"South Yarra","8 Cliff St","2","h",1100000,"VB","Fletchers","24-09-16",3.3,"3141","2","1","0",176,81,"1930","Stonnington",-37.8436,144.9925
"South Yarra","9 Moore St","3","h",1125000,"PI","Thomson","24-09-16",3.3,"3141","2","1","0",146,89,"1910","Stonnington",-37.8454,144.9888
"South Yarra","334 Punt Rd","3","h",1800000,"VB","Jellis","25-02-17",3.3,"3141","3","2","3",510,147.632941176471,"1900","Stonnington",-37.8418,144.986
"South Yarra","6 Cliff St","2","h",1200000,"PI","Jellis","27-06-16",3.3,"3141","2","1","0",176,84,"1940","Stonnington",-37.8436,144.9925
"South Yarra","7 Motherwell St","4","h",2667000,"S","Kay","27-11-16",3.3,"3141","4","3","2",446,147.632941176471,"1900","Stonnington",-37.8454,144.9989
"South Yarra","68 Oban St","3","h",2200000,"PI","Jellis","27-11-16",3.3,"3141","3","2","0",358,238,"1915","Stonnington",-37.8425,145.0031
"South Yarra","366 Toorak Rd","3","h",1700000,"S","Morrison","27-11-16",3.3,"3141","3","1","1",178,172,"1894","Stonnington",-37.8404,145.0022
"South Yarra","33 Tyrone St","2","h",1200000,"S","LITTLE","28-05-16",3.3,"3141","2","1","1",163,86,"1900","Stonnington",-37.8446,144.9879
"South Yarra","36 Tyrone St","3","h",1540000,"S","Marshall","28-05-16",3.3,"3141","3","2","1",149,140,"2003","Stonnington",-37.8448,144.9882
"South Yarra","12 Witchwood Cl","3","h",1700000,"SP","Biggin","28-08-16",3.3,"3141","2","2","1",181,148,"1990","Melbourne",-37.8334,144.9867
"Spotswood","73 The Avenue","3","h",1040000,"S","hockingstuart","03-09-16",7.7,"3015","3","1","3",690,152.950617283951,"1950","Hobsons Bay",-37.8272,144.8789
"Spotswood","10 Raleigh St","3","h",855000,"S","RT","06-08-16",7.7,"3015","3","1","1",326,112,"1991","Hobsons Bay",-37.831,144.8884
"Spotswood","6 McNeilage St","2","h",832500,"S","Jas","07-05-16",7.7,"3015","2","1","2",562,116,"1950","Hobsons Bay",-37.8333,144.8868
"Spotswood","18 Vernier St","2","h",850000,"S","Jas","08-10-16",7.7,"3015","2","1","2",502,104,"1950","Hobsons Bay",-37.8263,144.8775
"Spotswood","47 Hudsons Rd","3","h",1080000,"S","Jas","10-09-16",7.7,"3015","3","1","2",472,95,"1950","Hobsons Bay",-37.8302,144.8885
"Spotswood","24 Forrest St","3","h",927000,"S","Williams","12-06-16",7.7,"3015","3","1","0",274,131,"1910","Hobsons Bay",-37.8282,144.8856
"Spotswood","59 Hope St","4","h",850000,"VB","RT","12-11-16",7.7,"3015","4","2","0",389,158,"1990","Hobsons Bay",-37.8284,144.8861
"Spotswood","13 Robb St","3","h",831000,"S","Biggin","16-04-16",7.7,"3015","3","1","0",353,109,"1890","Hobsons Bay",-37.8309,144.889
"Spotswood","154 Hudsons Rd","4","h",1315000,"S","hockingstuart","18-06-16",7.7,"3015","4","2","3",830,134,"1920","Hobsons Bay",-37.829,144.8807
"Spotswood","6 Abbott St","4","h",1161000,"S","Williams","25-02-17",7.7,"3015","4","2","5",742,236,"2000","Hobsons Bay",-37.8248,144.8707
"Spotswood","27 The Avenue","3","h",1016000,"SP","Jas","26-07-16",7.7,"3015","3","1","1",320,134,"1940","Hobsons Bay",-37.8277,144.8841
"Spotswood","4 Steel St","3","h",690000,"S","Biggin","27-06-16",7.7,"3015","4","1","2",532,518,"1965","Hobsons Bay",-37.8248,144.8717
"Spotswood","66 The Avenue","3","h",1070000,"S","Village","27-11-16",7.7,"3015","2","1","2",526,127,"1950","Hobsons Bay",-37.8267,144.8779
"Spotswood","59 Hope St","4","h",871500,"PI","Jas","28-08-16",7.7,"3015","4","2","0",389,158,"1990","Hobsons Bay",-37.8284,144.8861
"St Kilda","71 Barkly St","5","h",2000000,"VB","Wilson","04-03-17",6.1,"3182","5","2","2",436,162.904761904762,"1910","Port Phillip",-37.8618,144.982
"St Kilda","59 Clyde St","3","h",1891000,"S","Marshall","04-03-17",6.1,"3182","3","2","3",384,123,"1915","Port Phillip",-37.8645,144.9805
"St Kilda","48 Greeves St","4","h",2000000,"VB","Gary","04-03-17",6.1,"3182","4","2","3",420,160,"1910","Port Phillip",-37.8667,144.9832
"St Kilda","32 Gurner St","4","h",2220000,"S","hockingstuart","04-03-17",6.1,"3182","4","2","2",402,162.904761904762,"1914","Port Phillip",-37.861,144.9819
"St Kilda","7 Victoria St","3","h",2000000,"VB","Wilson","04-03-17",6.1,"3182","3","2","2",176,192,"1880","Port Phillip",-37.8641,144.9739
"St Kilda","7 Robe St","3","h",2720000,"S","Marshall","10-09-16",6.1,"3182","3","2","0",367,162.904761904762,"1868","Port Phillip",-37.8658,144.9766
"St Kilda","18 Crimea St","5","h",5046000,"S","Abercromby's","10-12-16",6.1,"3182","5","3","3",1294,378,"1884","Port Phillip",-37.8589,144.9883
"St Kilda","77 Spenser St","3","h",1900000,"S","Pride","10-12-16",6.1,"3182","3","2","2",289,122,"1979","Port Phillip",-37.8726,144.9782
"St Kilda","12 Gurner St","4","h",1900000,"PI","Wilson","12-11-16",6.1,"3182","4","2","2",507,202,"1890","Port Phillip",-37.8616,144.9807
