"Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","CouncilArea","Lattitude","Longtitude","Days.diff","Dist.bucket","Price.bucket","Months"
"Toorak","3 Mell St","5","h",2170000,"S","Matthew","17-09-16",4.6,"3142","3","1","0",333,241.458333333333,"Stonnington",-37.8474,145.0063,260,"near","16L-25L","Sep'16"
"Toorak","16 Chastleton Av","4","h",5020000,"S","Kay","18-06-16",4.6,"3142","4","2","2",548.75,241.458333333333,"Stonnington",-37.84323,145.01234,169,"near",">25L","Jun'16"
"Toorak","28 Warra St","4","h",2620000,"S","Jellis","18-06-16",4.6,"3142","4","2","2",516,286,"Stonnington",-37.8398,145.0305,169,"near",">25L","Jun'16"
"Toorak","13 Bruce St","3","h",1900000,"VB","Castran","19-11-16",4.6,"3142","3","2","1",268,139,"Stonnington",-37.8369,145.0072,323,"near","16L-25L","Nov'16"
"Toorak","3 Lawrenny Ct","3","h",3500000,"VB","RT","19-11-16",4.6,"3142","3","1","2",548.75,241.458333333333,"Stonnington",-37.84323,145.01234,323,"near",">25L","Nov'16"
"Toorak","4 Nola Ct","4","h",4000000,"S","Rodney","19-11-16",4.6,"3142","4","2","2",684,331,"Stonnington",-37.8485,145.0169,323,"near",">25L","Nov'16"
"Toorak","6 Woodside Cr","3","h",2800000,"S","Jellis","19-11-16",4.6,"3142","3","1","2",548.75,241.458333333333,"Stonnington",-37.84323,145.01234,323,"near",">25L","Nov'16"
"Toorak","6 Leighton Ct","3","h",4200000,"S","Melbourne","23-04-16",4.6,"3142","4","4","2",565,331,"Stonnington",-37.8448,145.0123,113,"near",">25L","Apr'16"
"Toorak","1A Boandyne Ct","2","h",3260000,"S","Marshall","25-02-17",4.6,"3142","2","2","2",334,241.458333333333,"Stonnington",-37.8361,145.023,421,"near",">25L","Feb'17"
"Toorak","12 Mell St","2","h",1900000,"S","Kay","25-02-17",4.6,"3142","2","2","0",218,241.458333333333,"Stonnington",-37.847,145.0064,421,"near","16L-25L","Feb'17"
"Toorak","16 Glyndebourne Av","2","h",1950000,"S","Rodney","27-06-16",4.6,"3142","2","1","2",548.75,241.458333333333,"Stonnington",-37.84323,145.01234,178,"near","16L-25L","Jun'16"
"Toorak","28 Bruce St","3","h",2250000,"SP","Castran","28-05-16",4.6,"3142","3","3","2",575,205,"Stonnington",-37.8375,145.0092,148,"near","16L-25L","May'16"
"Toorak","37 Tintern Av","3","h",5000000,"VB","Kay","28-05-16",4.6,"3142","3","1","2",548.75,241.458333333333,"Stonnington",-37.84323,145.01234,148,"near",">25L","May'16"
"Toorak","16 Cole Ct","3","h",3270000,"S","Marshall","28-08-16",4.6,"3142","3","2","1",363,215,"Stonnington",-37.8445,145.0182,240,"near",">25L","Aug'16"
"Toorak","3 Ruabon Rd","3","h",1170000,"S","Fletchers","30-07-16",4.6,"3142","3","1","1",405,241.458333333333,"Stonnington",-37.8475,145.008,211,"near","8L- 16L","Jul'16"
"Viewbank","52 Rosemar Cct","4","h",910000,"S","Miles","03-09-16",13.8,"3084","4","2","2",626,194.003846153846,"Banyule",-37.735,145.0921,246,"very far","8L- 16L","Sep'16"
"Viewbank","4 The Glade","3","h",960000,"S","Miles","03-09-16",13.8,"3084","4","2","2",656,183,"Banyule",-37.7322,145.0995,246,"very far","8L- 16L","Sep'16"
"Viewbank","42 Graham Rd","4","h",1010000,"S","Miles","03-12-16",13.8,"3084","4","3","2",669,163,"Banyule",-37.7419,145.083,337,"very far","8L- 16L","Dec'16"
"Viewbank","81 Martins La","3","h",880000,"SP","Buckingham","03-12-16",13.8,"3084","3","2","4",704,167,"Banyule",-37.7327,145.0913,337,"very far","8L- 16L","Dec'16"
"Viewbank","85 Martins La","4","h",920250,"S","Nelson","04-03-17",13.8,"3084","4","2","2",558,194.003846153846,"Banyule",-37.7328,145.0916,428,"very far","8L- 16L","Mar'17"
"Viewbank","9 Rosebud Pde","4","h",1080000,"S","Miles","04-03-17",13.8,"3084","4","1","2",676,194.003846153846,"Banyule",-37.7389,145.0861,428,"very far","8L- 16L","Mar'17"
"Viewbank","37 Eamon Dr","3","h",770000,"S","Barry","04-06-16",13.8,"3084","3","2","2",577,135,"Banyule",-37.7376,145.0895,155,"very far","4L-8L","Jun'16"
"Viewbank","14 Rosemary Ct","4","h",730000,"PI","Miles","04-06-16",13.8,"3084","4","1","1",865,172,"Banyule",-37.7297,145.0946,155,"very far","4L-8L","Jun'16"
"Viewbank","24 Martins La","3","h",820000,"S","Nelson","06-08-16",13.8,"3084","3","2","2",555,194.003846153846,"Banyule",-37.7324,145.0862,218,"very far","8L- 16L","Aug'16"
"Viewbank","26 Lyon Rd","4","h",1102500,"S","Miles","07-05-16",13.8,"3084","4","2","1",659,189,"Banyule",-37.7373,145.0847,127,"very far","8L- 16L","May'16"
"Viewbank","20 Robern Pde","4","h",1005000,"S","Darren","07-11-16",13.8,"3084","4","2","1",696,183,"Banyule",-37.7395,145.0875,311,"very far","8L- 16L","Nov'16"
"Viewbank","15 Diane Cr","3","h",828500,"SA","Nelson","12-06-16",13.8,"3084","3","1","2",727.914893617021,194.003846153846,"Banyule",-37.7446,145.06955,163,"very far","8L- 16L","Jun'16"
"Viewbank","17 Lena St","3","h",765000,"S","Ray","14-05-16",13.8,"3084","3","1","2",608,138,"Banyule",-37.7396,145.0885,134,"very far","4L-8L","May'16"
"Viewbank","19 Lena St","3","h",920000,"S","Miles","14-05-16",13.8,"3084","3","2","2",834,143,"Banyule",-37.7396,145.0884,134,"very far","8L- 16L","May'16"
"Viewbank","3 Norma Ct","5","h",895000,"S","Barry","14-05-16",13.8,"3084","5","3","2",648,194.003846153846,"Banyule",-37.7346,145.093,134,"very far","8L- 16L","May'16"
"Viewbank","15 Christine St","3","h",775000,"SP","Miles","16-04-16",13.8,"3084","5","3","2",586,194.003846153846,"Banyule",-37.7405,145.0886,106,"very far","4L-8L","Apr'16"
"Viewbank","26 Broadlea Cr","4","h",1137000,"S","Fletchers","16-07-16",13.8,"3084","4","2","2",727.914893617021,194.003846153846,"Banyule",-37.7446,145.06955,197,"very far","8L- 16L","Jul'16"
"Viewbank","32 Fran Cr","3","h",970000,"S","Miles","17-09-16",13.8,"3084","3","1","2",727.914893617021,194.003846153846,"Banyule",-37.7446,145.06955,260,"very far","8L- 16L","Sep'16"
"Viewbank","42 Lyon Rd","4","h",1042500,"S","Miles","17-09-16",13.8,"3084","4","2","2",648,194.003846153846,"Banyule",-37.7363,145.0851,260,"very far","8L- 16L","Sep'16"
"Viewbank","24 Northwood Dr","5","h",1025000,"S","Nelson","17-09-16",13.8,"3084","5","3","2",531,233,"Banyule",-37.7378,145.0955,260,"very far","8L- 16L","Sep'16"
"Viewbank","11 Grantham Rd","4","h",940000,"VB","Miles","18-06-16",13.8,"3084","4","3","2",574,194.003846153846,"Banyule",-37.7319,145.0907,169,"very far","8L- 16L","Jun'16"
"Viewbank","40 Castleton Rd","3","h",820000,"S","Morrison","22-05-16",13.8,"3084","3","2","2",628,177,"Banyule",-37.7314,145.0941,142,"very far","8L- 16L","May'16"
"Viewbank","82 Casey Cr","6","h",1210000,"S","Miles","22-08-16",13.8,"3084","6","3","2",727.914893617021,194.003846153846,"Banyule",-37.7446,145.06955,234,"very far","8L- 16L","Aug'16"
"Viewbank","159 Graham Rd","3","h",870000,"SP","Nelson","22-08-16",13.8,"3084","3","1","2",698,137,"Banyule",-37.7343,145.0837,234,"very far","8L- 16L","Aug'16"
"Viewbank","111 Rutherford Rd","4","h",1085000,"S","Barry","22-08-16",13.8,"3084","4","3","2",599,194.003846153846,"Banyule",-37.7397,145.0934,234,"very far","8L- 16L","Aug'16"
"Viewbank","12 Rosemary Ct","3","h",915000,"S","Miles","25-02-17",13.8,"3084","3","2","2",769,194.003846153846,"Banyule",-37.7298,145.0947,421,"very far","8L- 16L","Feb'17"
"Viewbank","3 The Nook","4","h",1050000,"VB","Nelson","26-07-16",13.8,"3084","4","2","2",660,202,"Banyule",-37.7375,145.0917,207,"very far","8L- 16L","Jul'16"
"Viewbank","20 Sherlowe Cr","4","h",820000,"SA","Fletchers","28-05-16",13.8,"3084","4","2","2",727.914893617021,194.003846153846,"Banyule",-37.7446,145.06955,148,"very far","8L- 16L","May'16"
"Watsonia","23 Gabonia Av","3","h",620000,"S","Darren","03-09-16",14.9,"3087","3","1","2",576.666666666667,134.8,"Banyule",-37.7115,145.0824,246,"very far","4L-8L","Sep'16"
"Watsonia","4 French Ct","3","h",660000,"S","Ken","03-12-16",14.9,"3087","3","1","0",583,124,"Banyule",-37.7137,145.0778,337,"very far","4L-8L","Dec'16"
"Watsonia","57 Frensham Rd","3","h",581000,"S","Barry","03-12-16",14.9,"3087","3","2","2",567,100,"Banyule",-37.7148,145.0851,337,"very far","4L-8L","Dec'16"
"Watsonia","29 Lambourn Rd","3","h",655000,"S","Darren","03-12-16",14.9,"3087","3","1","2",576.666666666667,134.8,"Banyule",-37.7115,145.0824,337,"very far","4L-8L","Dec'16"
"Watsonia","9 Grace St","3","h",1000000,"S","Buckingham","04-03-17",14.9,"3087","3","2","2",739,134.8,"Banyule",-37.7104,145.0817,428,"very far","8L- 16L","Mar'17"
"Watsonia","5 Sarong St","3","h",600000,"SP","Barry","04-06-16",14.9,"3087","3","1","1",605,129,"Banyule",-37.7166,145.0837,155,"very far","4L-8L","Jun'16"
"Watsonia","2/21 High St","3","h",690000,"S","Buckingham","06-08-16",14.9,"3087","3","2","1",308,129,"Banyule",-37.7078,145.0807,218,"very far","4L-8L","Aug'16"
"Watsonia","1/42 Wattle Dr","3","h",582000,"S","Ken","08-10-16",14.9,"3087","3","1","0",302,90,"Banyule",-37.7163,145.0768,281,"very far","4L-8L","Oct'16"
"Watsonia","7 French Ct","3","h",740000,"S","Buckingham","10-09-16",14.9,"3087","3","1","1",591,104,"Banyule",-37.7135,145.0783,253,"very far","4L-8L","Sep'16"
"Watsonia","56 Frensham Rd","3","h",671000,"S","Barry","12-11-16",14.9,"3087","3","2","2",280,163,"Banyule",-37.7153,145.0854,316,"very far","4L-8L","Nov'16"
"Watsonia","1 Meagher St","3","h",741000,"SP","Buckingham","12-11-16",14.9,"3087","3","1","1",671,103,"Banyule",-37.7072,145.0855,316,"very far","4L-8L","Nov'16"
"Watsonia","18 Temby St","4","h",706000,"S","Ray","12-11-16",14.9,"3087","4","1","2",581,134.8,"Banyule",-37.7094,145.0877,316,"very far","4L-8L","Nov'16"
"Watsonia","2 Thompson St","3","h",725000,"S","Buckingham","12-11-16",14.9,"3087","3","1","1",545,134.8,"Banyule",-37.7088,145.0893,316,"very far","4L-8L","Nov'16"
"Watsonia","45 Grace St","3","h",808000,"S","Darren","13-08-16",14.9,"3087","3","2","2",265,260,"Banyule",-37.7101,145.0785,225,"very far","8L- 16L","Aug'16"
"Watsonia","4 Ananda Ct","3","h",711000,"S","Barry","14-05-16",14.9,"3087","3","1","2",658,134.8,"Banyule",-37.7147,145.0752,134,"very far","4L-8L","May'16"
"Watsonia","3 Tennyson St","3","h",1040000,"PI","Buckingham","16-04-16",14.9,"3087","3","2","1",903,131,"Banyule",-37.7085,145.0824,106,"very far","8L- 16L","Apr'16"
"Watsonia","11 Leafield St","4","h",1171000,"S","Buckingham","16-07-16",14.9,"3087","3","3","2",670,325,"Banyule",-37.7122,145.0765,197,"very far","8L- 16L","Jul'16"
"Watsonia","1 Papua St","2","h",662000,"S","Buckingham","16-07-16",14.9,"3087","2","1","2",605,114,"Banyule",-37.7118,145.088,197,"very far","4L-8L","Jul'16"
"Watsonia","16 Castlereagh Pl","3","h",800000,"S","hockingstuart","18-06-16",14.9,"3087","4","2","2",595,134.8,"Banyule",-37.7023,145.0775,169,"very far","4L-8L","Jun'16"
"Watsonia","7 Crellin Cr","4","h",652000,"S","Nelson","22-05-16",14.9,"3087","4","2","2",576.666666666667,134.8,"Banyule",-37.7115,145.0824,142,"very far","4L-8L","May'16"
"Watsonia","18 Papua St","3","h",922000,"S","Barry","22-05-16",14.9,"3087","3","1","2",798,153,"Banyule",-37.7112,145.0869,142,"very far","8L- 16L","May'16"
"Watsonia","295 Greenwood Dr","3","h",860500,"S","Barry","24-09-16",14.9,"3087","3","2","0",767,147,"Banyule",-37.7084,145.0788,267,"very far","8L- 16L","Sep'16"
"Watsonia","2/21 Meagher St","2","h",728000,"S","Barry","24-09-16",14.9,"3087","2","1","2",576.666666666667,134.8,"Banyule",-37.7115,145.0824,267,"very far","4L-8L","Sep'16"
"Watsonia","4 Papua St","3","h",702000,"S","Buckingham","24-09-16",14.9,"3087","3","1","1",604,97,"Banyule",-37.7115,145.088,267,"very far","4L-8L","Sep'16"
"Watsonia","49 Wattle Dr","3","h",627500,"S","Barry","24-09-16",14.9,"3087","3","1","1",319,96,"Banyule",-37.7165,145.0759,267,"very far","4L-8L","Sep'16"
"Watsonia","1 Elder St","3","h",632000,"PI","Darren","25-02-17",14.9,"3087","3","1","2",650,134.8,"Banyule",-37.711,145.0854,421,"very far","4L-8L","Feb'17"
"Watsonia","14 Illoura St","3","h",601000,"S","Darren","27-06-16",14.9,"3087","3","1","1",653,134.8,"Banyule",-37.7163,145.087,178,"very far","4L-8L","Jun'16"
"Watsonia","28 Papua St","2","h",701000,"S","Barry","28-05-16",14.9,"3087","4","1","2",762,98,"Banyule",-37.7112,145.0861,148,"very far","4L-8L","May'16"
"Watsonia","5 Princes St","3","h",645000,"S","Ray","28-08-16",14.9,"3087","3","1","1",355,111,"Banyule",-37.7065,145.0825,240,"very far","4L-8L","Aug'16"
"Watsonia","36 Powley Pde","3","h",838000,"S","Barry","30-07-16",14.9,"3087","3","1","2",828,134.8,"Banyule",-37.7161,145.0804,211,"very far","8L- 16L","Jul'16"
"West Melbourne","115 Abbotsford St","3","h",1260000,"S","Alexkarbon","04-06-16",1.9,"3003","2","3","2",506,195,"Melbourne",-37.805,144.9448,155,"very near","8L- 16L","Jun'16"
"West Melbourne","96 Roden St","3","h",2370000,"S","Alexkarbon","04-06-16",1.9,"3003","3","3","2",265,280,"Melbourne",-37.8073,144.9481,155,"very near","16L-25L","Jun'16"
"West Melbourne","44 Miller St","4","h",2100000,"S","Brad","28-05-16",1.9,"3003","4","1","0",440,237.5,"Melbourne",-37.8056,144.9463,148,"very near","16L-25L","May'16"
"Williamstown","4 Freyer St","4","h",1325000,"S","hockingstuart","03-09-16",8,"3016","3","2","1",452,202.285714285714,"Hobsons Bay",-37.855,144.8905,246,"medium","8L- 16L","Sep'16"
"Williamstown","46 Pasco St","4","h",1400000,"S","Gunn&Co","03-09-16",8,"3016","4","2","1",320,160,"Hobsons Bay",-37.8613,144.8988,246,"medium","8L- 16L","Sep'16"
"Williamstown","8 Pope Pl","3","h",920000,"SP","Sweeney","03-09-16",8,"3016","3","1","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,246,"medium","8L- 16L","Sep'16"
"Williamstown","54 Twyford St","3","h",1535000,"S","Greg","03-09-16",8,"3016","3","1","1",507,186,"Hobsons Bay",-37.8681,144.8994,246,"medium","8L- 16L","Sep'16"
"Williamstown","35 Chandler St","4","h",1400000,"PI","hockingstuart","04-03-17",8,"3016","4","2","4",457,202.285714285714,"Hobsons Bay",-37.8517,144.8923,428,"medium","8L- 16L","Mar'17"
"Williamstown","43B Cole St","3","h",1800000,"VB","Raine","04-03-17",8,"3016","3","2","2",332,252,"Hobsons Bay",-37.8652,144.9019,428,"medium","16L-25L","Mar'17"
"Williamstown","8 Long St","2","h",1050000,"S","Sweeney","04-03-17",8,"3016","2","1","4",445,148,"Hobsons Bay",-37.8615,144.8827,428,"medium","8L- 16L","Mar'17"
"Williamstown","22 Station Rd","2","h",850000,"SP","Greg","04-03-17",8,"3016","2","1","1",278,202.285714285714,"Hobsons Bay",-37.857,144.8906,428,"medium","8L- 16L","Mar'17"
"Williamstown","19 Verdon St","4","h",2910000,"SP","Greg","04-03-17",8,"3016","4","3","0",338,196,"Hobsons Bay",-37.8633,144.8963,428,"medium",">25L","Mar'17"
"Williamstown","56 Verdon St","3","h",2910000,"SP","Greg","04-03-17",8,"3016","3","3","2",515,286,"Hobsons Bay",-37.8609,144.8947,428,"medium",">25L","Mar'17"
"Williamstown","7 Victoria St","4","h",2640000,"S","Williams","04-03-17",8,"3016","4","2","2",650,202.285714285714,"Hobsons Bay",-37.8671,144.8875,428,"medium",">25L","Mar'17"
"Williamstown","110 Bayview St","3","h",1200000,"S","RT","04-06-16",8,"3016","3","2","2",315,174,"Hobsons Bay",-37.8595,144.8868,155,"medium","8L- 16L","Jun'16"
"Williamstown","27a Perry St","4","h",2000000,"S","Sweeney","04-06-16",8,"3016","4","2","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,155,"medium","16L-25L","Jun'16"
"Williamstown","64 Twyford St","4","h",3130000,"S","RT","04-06-16",8,"3016","4","2","2",897,202.285714285714,"Hobsons Bay",-37.8679,144.899,155,"medium",">25L","Jun'16"
"Williamstown","25 Anzac Cr","2","h",1500000,"SP","Greg","06-08-16",8,"3016","2","1","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,218,"medium","8L- 16L","Aug'16"
"Williamstown","12 McGuire Cr","3","h",825000,"S","Williams","07-05-16",8,"3016","3","1","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,127,"medium","8L- 16L","May'16"
"Williamstown","98 Osborne St","3","h",1460000,"S","Greg","07-05-16",8,"3016","3","1","2",373,107,"Hobsons Bay",-37.8661,144.8973,127,"medium","8L- 16L","May'16"
"Williamstown","20 Bates Dr","3","h",1200000,"S","Williams","07-11-16",8,"3016","3","2","2",348,200,"Hobsons Bay",-37.8578,144.8799,311,"medium","8L- 16L","Nov'16"
"Williamstown","28 Council La","3","h",1560000,"SP","Greg","07-11-16",8,"3016","3","2","2",310,179,"Hobsons Bay",-37.8644,144.9039,311,"medium","8L- 16L","Nov'16"
"Williamstown","19 Perry St","3","h",1575000,"S","Greg","07-11-16",8,"3016","3","2","3",430,215,"Hobsons Bay",-37.8613,144.8939,311,"medium","8L- 16L","Nov'16"
"Williamstown","17 Station Rd","4","h",1085000,"S","Greg","08-10-16",8,"3016","3","1","2",458,202.285714285714,"Hobsons Bay",-37.8571,144.8915,281,"medium","8L- 16L","Oct'16"
"Williamstown","73 Victoria St","4","h",1815000,"PI","Sweeney","08-10-16",8,"3016","4","3","2",321,287,"Hobsons Bay",-37.8623,144.8884,281,"medium","16L-25L","Oct'16"
"Williamstown","17 Yarra St","3","h",1470000,"S","Jas","08-10-16",8,"3016","3","2","1",364,93,"Hobsons Bay",-37.8513,144.8961,281,"medium","8L- 16L","Oct'16"
"Williamstown","33 Hannan St","4","h",2230000,"S","Greg","10-09-16",8,"3016","3","2","2",782,212,"Hobsons Bay",-37.8647,144.8867,253,"medium","16L-25L","Sep'16"
"Williamstown","164 Coogee La","5","h",1410000,"SP","Sweeney","10-12-16",8,"3016","5","2","2",195,260,"Hobsons Bay",-37.8643,144.8935,344,"medium","8L- 16L","Dec'16"
"Williamstown","14 Illawarra St","2","h",940000,"S","RT","10-12-16",8,"3016","2","1","0",166,202.285714285714,"Hobsons Bay",-37.8695,144.9009,344,"medium","8L- 16L","Dec'16"
"Williamstown","73 Victoria St","4","h",1900000,"SP","Village","11-03-17",8,"3016","4","3","2",321,287,"Hobsons Bay",-37.8623,144.8884,435,"medium","16L-25L","Mar'17"
"Williamstown","112 Crofton Dr","4","h",1330000,"S","Williams","12-11-16",8,"3016","4","3","2",217,266,"Hobsons Bay",-37.8634,144.8796,316,"medium","8L- 16L","Nov'16"
"Williamstown","5 Railway Pl","3","h",1010000,"PI","Sweeney","12-11-16",8,"3016","3","2","2",250,185,"Hobsons Bay",-37.8667,144.903,316,"medium","8L- 16L","Nov'16"
"Williamstown","20 Proctor St","3","h",1010000,"S","Raine","13-08-16",8,"3016","3","2","2",418,204,"Hobsons Bay",-37.8571,144.8767,225,"medium","8L- 16L","Aug'16"
"Williamstown","102 John St","2","h",1000000,"S","Jas","15-10-16",8,"3016","2","1","0",240,202.285714285714,"Hobsons Bay",-37.8544,144.8922,288,"medium","8L- 16L","Oct'16"
"Williamstown","22 Burbidge Dr","3","h",906000,"SP","Compton","16-04-16",8,"3016","3","2","2",270,202.285714285714,"Hobsons Bay",-37.8608,144.8803,106,"medium","8L- 16L","Apr'16"
"Williamstown","71 Hannan St","4","h",1805000,"S","Greg","16-04-16",8,"3016","3","2","2",466,160,"Hobsons Bay",-37.8621,144.8872,106,"medium","16L-25L","Apr'16"
"Williamstown","16 Princes St","4","h",1126000,"SP","Raine&Horne","16-04-16",8,"3016","4","1","1",307,150,"Hobsons Bay",-37.8525,144.8945,106,"medium","8L- 16L","Apr'16"
"Williamstown","16 Oconnell Mw","3","h",1205000,"SP","Williams","16-07-16",8,"3016","3","1","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,197,"medium","8L- 16L","Jul'16"
"Williamstown","18 James St","2","h",895000,"SA","Hunter","17-09-16",8,"3016","2","2","1",193,202.285714285714,"Hobsons Bay",-37.858,144.9005,260,"medium","8L- 16L","Sep'16"
"Williamstown","1 Laverton St","2","h",890000,"VB","Greg","17-09-16",8,"3016","2","1","2",393.633333333333,202.285714285714,"Hobsons Bay",-37.8605,144.8928,260,"medium","8L- 16L","Sep'16"
"Williamstown","79 Aitken St","3","h",1000000,"S","Greg","18-03-17",8,"3016","3","1","2",189,202.285714285714,"Hobsons Bay",-37.8643,144.9043,442,"medium","8L- 16L","Mar'17"
"Williamstown","45 Albert St","2","h",769000,"S","RT","18-06-16",8,"3016","2","1","1",265,202.285714285714,"Hobsons Bay",-37.853,144.8928,169,"medium","4L-8L","Jun'16"
"Williamstown","26 Collins St","3","h",1270000,"S","Williams","19-11-16",8,"3016","3","1","2",470,202.285714285714,"Hobsons Bay",-37.8587,144.8871,323,"medium","8L- 16L","Nov'16"
"Williamstown","24 Merrett Dr","4","h",1172000,"S","Village","19-11-16",8,"3016","4","2","2",344,202.285714285714,"Hobsons Bay",-37.8617,144.8799,323,"medium","8L- 16L","Nov'16"
"Williamstown","175 Douglas Pde","3","h",1360000,"S","Sweeney","22-05-16",8,"3016","3","1","1",477,202.285714285714,"Hobsons Bay",-37.8516,144.8949,142,"medium","8L- 16L","May'16"
"Williamstown","104 Hannan St","4","h",2050000,"S","Sweeney","22-05-16",8,"3016","4","2","2",648,285,"Hobsons Bay",-37.8601,144.8879,142,"medium","16L-25L","May'16"
